"92","92","1","1","92","92. ¿Cuál de los siguientes enunciados no se corresponde con un fármacoantiparkinsoniano?","Activadores dopaminérgicos.","Inhibidores de la MAO.","Valproato sódico.","Levodopa.","3"
"93","93","1","1","93","93. ¿Cuál de los siguientes efectos farmacológicos no es característico delas benzodiazepinas?","Relajante muscular.","Ansiolítico.","Anticonvulsivo.","Analgésico.","4"
"94","94","1","1","94","94. ¿Cuál de los siguientes síntomas o signos no se corresponde con unode los posibles efectos adversos de las benzodiazepinas?","Verborrea.","Depresión respiratoria.","Somnolencia.","Hipotensión.","1"
"95","95","1","1","95","95. ¿ Cuál de los siguientes fármacos es el más eficaz en el tratamiento dela enfermedad de Parkinson?","Activadores dopaminérgicos.","Inhibidores de la MAO.","Agonistas dopaminérgicos.","Levodopa.","4"
"96","96","1","1","96","96. Los antidepresivos triciclitos al tener una acción anticolinérgica provocan numerosos efectos adversos; ¿cuál de los siguientes enunciados noes uno de ellos?","Estreñimiento.","Visión borrosa.","Poliuria.","Sequedad de boca.","3"
"97","97","1","1","97","97. En la farmacología del Sistema Nervioso Central, hay un grupo de fármacos denominados neurolépticos; ¿con qué otro nombre se los conoce?","Fármacos antiparkinsonianos.","Fármacos antipsicóticos.","Analgésicos narcóticos.","Fármacos anticonvulsivos.","2"
"98","98","1","1","98","98. ¿En cuál de los siguientes grupos farmacológicos incluiría a la morfina, la codeína y la meperidina?","Cada uno de estos fármacos pertenece a un grupo farmacológico distinto.","Analgésicos opiáceos.","Hipnóticos.","Antipsicóticos.","2"
"99","99","1","1","99","99. Cuál de los enunciados se ajusta a la siguiente definición elaborada por laOMS en 1998: conjunto de oportunidades de aprendizaje elaboradas conscientemente que suponen una forma de comunicación destinada a mejorarel conocimiento sobre la salud y el d","Salud Pública.","Educación para la Salud.","Fomento de la salud.","Actitudes de salud.","2"
"100","100","1","1","100","100. Existe un fármaco que es un antagonista puro de los opiáceos y presenta especial utilidad terapéutica en la sobredosis de opioides en pacientes drogodependientes; ¿a qué fármaco nos referimos?","Propacetamol.","Oxacepan.","Naloxona.","Pirazolona.","3"
"101","101","1","1","101","101. Dentro de la farmacología del aparato circulatorio destacan los denominados inotrópicos; ¿cuál es la principal acción de estos fármacos?","Aumentan la contractilidad miocárdica.","Disminuyen la velocidad de conducción del estímulo cardiaco.","Reducen la demanda de oxígeno del corazón.","Provocan vasodilatación periférica.","1"
"102","102","1","1","102","102. Si clasificamos los fármacos antihipertensores por su mecanismo deacción, ¿en qué grupo se incluirían el nifedipino, el verapamilo y el diltiazem?","Agonistas dopaminérgicos.","Antagonistas del calcio.","Inhibidores de la ECA.","Diuréticos.","2"
"103","103","1","1","103","103. ¿Cuál de los siguientes fármacos antihipertensores está especialmenterecomendado en las emergencias hipertensivas asociadas a insuficiencia delventrículo izquierdo, isquemia miocárdica o hemorragia cerebral?","Verapamilo.","Inhibidores de la ECA.","Nitroprusiato sódico.","Hidralazina.","3"
"104","104","1","1","104","104. Dentro de la farmacología del aparato circulatorio, ¿cómo se denominaal grupo de fármacos cuya acción se orienta a disminuir la demanda de oxigeno del corazón, o a elevar el aporte al mismo, aumentando el flujo coronario?","Fármacos antihipertensores.","Fármacos inotrópicos.","Fármacos digitálicos.","Fármacos antianginosos.","4"
"105","105","1","1","105","105. Dentro de la farmacología del estreñimiento (purgante y laxante), ¿cuál es el mecanismo de acción de los denominados laxantes osmóticos?","Atraer agua hacia la luz intestinal.","Bloquear la reabsorción de agua por la mucosa del intestino.","Ablandar el contenido intestinal.","Aumentar los residuos del contenido intestinal.","1"
"106","106","1","1","106","106. Dentro de la farmacología del sistema digestivo, ¿cómo se llama algrupo de fármacos que inhiben la absorción de electrolitos y agua desdela luz intestinal?","Lubricantes.","Laxantes de contacto (estimulantes).","Formadores de masa.","Laxantes osmóticos.","2"
"107","107","1","1","107","107. En referencia a la farmacología del sistema digestivo, ¿qué tipo defármaco es el Jarabe de Ipecacuana?","Fármaco antiemético.","Fármaco emetizante.","Fármacos laxante.","Formador de masa.","2"
"108","108","1","1","108","108. En referencia a la farmacología de la secreción del aparato digestivo,¿en qué grupo se incluye el omeprazol?","Inhibidores de la bomba de protones.","Fármacos antihistamínicos H2.","Fármacos protectores.","Fármacos antiácidos.","1"
"109","109","1","1","109","109. En referencia a la farmacología de la secreción del aparato digestivo,¿cuál de los siguientes fármacos antiácidos se incluye dentro del grupo delos que neutralizan químicamente al ácido clorhídrico?","Omeprazol.","Cimetidina.","Carbonato cálcico.","Famotidina.","3"
"110","110","1","1","110","110. Según las indicaciones de la OMS y nuestra propia legislación, ¿quévigencia máxima se considera que tienen todos los fármacos desde su fecha de fabricación?","2 años.","3 años.","4 años.","5 años.","4"
"111","111","1","1","111","111. Los trastornos del estado de ánimo tienen su expresión en dos formasclínicas bien diferenciadas y extensamente estudiadas; depresión y:","Esquizofrenia.","Manía.","Alteraciones psicóticas.","Oligofrenia.","2"
"112","112","1","1","112","112. Tomando como referencia el DSMIV, los trastornos del estado deánimo o afectivos se pueden clasificar en (señala el incorrecto):","Episodios afectivos.","Trastornos depresivos.","Trastornos bipolares.","Trastornos paranoides.","4"
"113","113","1","1","113","113. Según la DSMIV, los trastornos depresivos pueden ser del tipo trastorno depresivo mayor y:","Trastorno distímico.","Trastorno esquizoide.","Trastorno mixto.","Trastorno ciclotímico.","1"
"114","114","1","1","114","114. Un diagnóstico médico de trastorno bipolar se da cuando el humor de una persona recorre toda la gama de la línea continua (depresiónmanía) durante un período de tiempo, ¿cuál de los siguientes enunciadosno se corresponde con uno de los tipos en los q","Mixto.","Maníaco.","Depresivo.","Compulsivo.","4"
"115","115","1","1","115","115. ¿Qué enunciado corresponde con la siguiente definición, dada por laOMS en 1958?, Grupo de psicosis que presentan un trastorno fundamental de la personalidad, una distorsión característica del pensamiento, confrecuencia un sentimiento de estar contro","Trastorno bipolar.","Trastornos afectivos.","Trastorno delirante.","Esquizofrenia.","4"
"116","116","1","1","116","116. La DSMIV cataloga las esquizofrenias en distintos tipos, ¿cuál de lossiguientes tipos no se corresponde con dicha clasificación?","Catatónica.","Paranoide.","Residual.","Psicótica.","4"
"117","117","1","1","117","117. Según la OMS, las esquizofrenias se pueden dividir en cuatro grupos,¿cuál de los siguientes no se corresponde con dicha clasificación?","Hebefrénica.","Catatónica.","Asintomática.","Paranoide.","3"
"118","118","1","1","118","118. ¿Cuál es el síntoma más marcado en la esquizofrenia catatónica?","Alteración de la psicomotricidad.","Lenguaje desorganizado.","Delirios de grandeza.","Tendencias suicidas.","1"
"119","119","1","1","119","119. La esquizofrenia desorganizada también se denomina:","Paranoide.","Catatónica.","Hebefrénica.","Asintomática.","3"
"120","120","1","1","120","120. No se ha encontrado hasta la fecha un único responsable de la aparición de esquizofrenia, todo apunta a una causa multifactorial. Hay teoríasque defienden que la modificación en los niveles orgánicos de determinadas sustancias podría estar en el orig","Bilirrubina.","Adrenalina.","Dopamina.","Hemoglobina glicosilada.","3"
"121","121","1","1","121","121. Los fármacos de elección ante la esquizofrenia son:","Inhibidores de la recaptación de la serotonina.","Derivados del litio.","Neurolépticos.","Difenhidramina.","3"
"122","122","1","1","122","122. ¿Cuál de las siguientes entidades se ajusta a la siguiente definición?,Pérdida insidiosa y progresiva de capacidades mentales, lo suficientemente grave como para interferir en el funcionamiento ocupacional:","Demencias.","Trastornos del estado anímico.","Psicomanías.","Trastornos maniacos.","1"
"123","123","1","1","123","123. Las dos formas de demencia más frecuente en la edad avanzada son:","Demencia senil e inespecífica.","Demencia tipo Alzheimer y multiinfarto.","Demencia mayor y multiinfarto.","Demencia tipo Alzheimer y senil.","2"
"124","124","1","1","124","124. ¿Cómo se denomina al trastorno que se caracteriza por: ideas delirantes secundarias, ideas falsas absurdas, patológicas, pero derivadasde sucesos vividos por el sujeto y que son comprensibles psicológicamente?","Trastorno obsesivocompulsivo.","Trastorno psicótico.","Trastorno paranoide.","Trastorno esquizofreniforme.","3"
"125","125","1","1","125","125. ¿Cómo se denomina a los delirios en los que el/la afectado/a estáconvencido/a de que el/la compañero/a sexual le es infiel?","Delirios de injusticia.","Delirios eróticos.","Delirios celotípicos.","Delirios somáticos.","3"
"126","126","1","1","126","126. La DSMIV denomina a los trastornos paranoides o paranoias como:","Trastorno distímico.","Esquizofrenias tardías.","Trastornos delirantes.","Trastornos cognitivos.","3"
"127","127","1","1","127","127. ¿Cuál de los siguientes conceptos representa una característica propia del trastorno psicótico compartido?","Una persona impone a otra su idea delirante.","Ambas personas crean ideas delirantes distintas pero simultáneas enel tiempo.","Las ideas delirantes son siempre de tipo persecutorio.","No hay relación entre ambas personas.","1"
